2026-07-19T09:03:56+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:18 bash
 7270     1 analyst  S+    0.0  0.0  1096    1       00:18 sleep
 7409  7130 analyst  R     0.0  0.0  3864    1       00:00 ps
 7410  7130 analyst  S     0.0  0.0  1052    1       00:00 head
2026-07-19T09:04:30+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  3.7 298604   3       00:34 agent-leak-app-
 7118     1 analyst  S     0.2  0.0  1564    1       00:34 agent-leak-app-
 7127     1 analyst  S     0.1  0.0  2744    1       00:34 bash
 7128     1 analyst  S     0.1  0.0  4396    1       00:34 top
 7129     1 analyst  S     0.1  0.0  4408    1       00:34 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:34 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:19 bash
 7270     1 analyst  S+    0.0  0.0  1096    1       00:19 sleep
 7417  7130 analyst  R     0.0  0.0  3864    1       00:00 ps
 7418  7130 analyst  S     0.0  0.0  1052    1       00:00 head
 7419  7127 analyst  R     0.0  0.0  1032    1       00:00 awk
2026-07-19T09:04:31+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  3.7 298604   3       00:35 agent-leak-app-
 7118     1 analyst  S     0.2  0.0  1564    1       00:35 agent-leak-app-
 7127     1 analyst  S     0.1  0.0  2744    1       00:35 bash
 7128     1 analyst  S     0.1  0.0  4396    1       00:35 top
 7129     1 analyst  S     0.1  0.0  4408    1       00:35 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:35 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:20 bash
 7423     1 analyst  S+    0.0  0.0  2716    1       00:00 bash
 7429  7423 analyst  S+    0.0  0.0  4392    1       00:00 top
 7431  7127 analyst  R     0.0  0.0     0    1       00:00 ps
 7432  7130 analyst  R     0.0  0.0  3856    1       00:00 ps
 7433  7130 analyst  S     0.0  0.0  1052    1       00:00 head
2026-07-19T09:04:32+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  4.0 324208   3       00:36 agent-leak-app-
 7118     1 analyst  S     0.2  0.0  1564    1       00:36 agent-leak-app-
 7127     1 analyst  R     0.1  0.0  2744    1       00:36 bash
 7128     1 analyst  S     0.1  0.0  4396    1       00:36 top
 7129     1 analyst  S     0.1  0.0  4408    1       00:36 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:36 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:21 bash
 7439     1 analyst  S+    0.0  0.0  1104    1       00:00 sleep
 7442  7130 analyst  R     0.0  0.0  3864    1       00:00 ps
 7443  7130 analyst  S     0.0  0.0  1052    1       00:00 head
2026-07-19T09:04:33+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  4.0 324208   3       00:37 agent-leak-app-
 7118     1 analyst  S     0.2  0.0  1564    1       00:37 agent-leak-app-
 7127     1 analyst  S     0.1  0.0  2744    1       00:37 bash
 7128     1 analyst  S     0.1  0.0  4396    1       00:37 top
 7129     1 analyst  S     0.1  0.0  4408    1       00:37 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:37 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:22 bash
 7439     1 analyst  S+    0.0  0.0  1104    1       00:01 sleep
 7450  7130 analyst  R     0.0  0.0  3864    1       00:00 ps
 7451  7130 analyst  S     0.0  0.0  1052    1       00:00 head
 7452  7127 analyst  R     0.0  0.0   632    1       00:00 awk
2026-07-19T09:04:34+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  4.0 324208   3       00:38 agent-leak-app-
 7118     1 analyst  S     0.2  0.0  1564    1       00:38 agent-leak-app-
 7127     1 analyst  R     0.1  0.0  2744    1       00:38 bash
 7128     1 analyst  S     0.1  0.0  4396    1       00:38 top
 7129     1 analyst  S     0.1  0.0  4408    1       00:38 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:38 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:23 bash
 7439     1 analyst  S+    0.0  0.0  1104    1       00:02 sleep
 7458  7130 analyst  R     0.0  0.0  3864    1       00:00 ps
 7459  7130 analyst  S     0.0  0.0  1052    1       00:00 head
2026-07-19T09:04:35+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  4.3 349812   3       00:39 agent-leak-app-
 7118     1 analyst  S     0.2  0.0  1564    1       00:39 agent-leak-app-
 7129     1 analyst  S     0.1  0.0  4408    1       00:39 top
 7127     1 analyst  R     0.1  0.0  2744    1       00:39 bash
 7128     1 analyst  S     0.1  0.0  4396    1       00:39 top
 7130     1 analyst  S     0.1  0.0  2104    1       00:39 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:24 bash
 7439     1 analyst  S+    0.0  0.0  1104    1       00:03 sleep
 7466  7130 analyst  R     0.0  0.0  3864    1       00:00 ps
 7467  7130 analyst  S     0.0  0.0  1052    1       00:00 head
2026-07-19T09:04:36+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  4.3 349812   3       00:40 agent-leak-app-
 7118     1 analyst  S     0.1  0.0  1564    1       00:40 agent-leak-app-
 7127     1 analyst  S     0.1  0.0  2744    1       00:40 bash
 7129     1 analyst  S     0.1  0.0  4408    1       00:40 top
 7128     1 analyst  S     0.0  0.0  4396    1       00:40 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:40 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:25 bash
 7439     1 analyst  S+    0.0  0.0  1104    1       00:04 sleep
 7474  7130 analyst  R     0.0  0.0  3856    1       00:00 ps
 7475  7130 analyst  S     0.0  0.0  1052    1       00:00 head
2026-07-19T09:04:37+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  4.3 349812   3       00:41 agent-leak-app-
 7118     1 analyst  S     0.1  0.0  1564    1       00:41 agent-leak-app-
 7127     1 analyst  S     0.1  0.0  2744    1       00:41 bash
 7129     1 analyst  S     0.1  0.0  4408    1       00:41 top
 7128     1 analyst  S     0.0  0.0  4396    1       00:41 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:41 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:26 bash
 7439     1 analyst  S+    0.0  0.0  1104    1       00:05 sleep
 7482  7130 analyst  R     0.0  0.0  3864    1       00:00 ps
 7483  7130 analyst  S     0.0  0.0  1052    1       00:00 head
 7484  7127 analyst  R     0.0  0.0  1172    1       00:00 awk
2026-07-19T09:04:38+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  4.6 375416   3       00:42 agent-leak-app-
 7118     1 analyst  S     0.1  0.0  1564    1       00:42 agent-leak-app-
 7127     1 analyst  R     0.1  0.0  2744    1       00:42 bash
 7129     1 analyst  S     0.1  0.0  4408    1       00:42 top
 7128     1 analyst  S     0.0  0.0  4396    1       00:42 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:42 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:27 bash
 7439     1 analyst  S+    0.0  0.0  1104    1       00:06 sleep
 7490  7130 analyst  R     0.0  0.0  3864    1 441077234-00:18:40 ps
 7491  7130 analyst  S     0.0  0.0  1036    1 441077234-00:18:40 head
2026-07-19T09:04:39+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  4.6 375416   3       00:43 agent-leak-app-
 7118     1 analyst  S     0.1  0.0  1564    1       00:43 agent-leak-app-
 7127     1 analyst  S     0.1  0.0  2744    1       00:43 bash
 7129     1 analyst  S     0.1  0.0  4408    1       00:43 top
 7128     1 analyst  S     0.0  0.0  4396    1       00:43 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:43 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:28 bash
 7439     1 analyst  S+    0.0  0.0  1104    1       00:07 sleep
 7498  7130 analyst  R     0.0  0.0  3860    1       00:00 ps
 7499  7130 analyst  S     0.0  0.0  1052    1       00:00 head
2026-07-19T09:04:40+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  4.6 375416   3       00:44 agent-leak-app-
 7118     1 analyst  S     0.1  0.0  1564    1       00:44 agent-leak-app-
 7127     1 analyst  R     0.1  0.0  2744    1       00:44 bash
 7129     1 analyst  S     0.1  0.0  4408    1       00:44 top
 7128     1 analyst  S     0.0  0.0  4396    1       00:44 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:44 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:29 bash
 7439     1 analyst  S+    0.0  0.0  1104    1       00:08 sleep
 7506  7130 analyst  R     0.0  0.0  3864    1       00:00 ps
 7507  7130 analyst  S     0.0  0.0  1052    1       00:00 head
2026-07-19T09:04:41+00:00
  PID  PPID USER     STAT %CPU %MEM   RSS NLWP     ELAPSED COMMAND
 7123  7118 analyst  SNl   0.5  4.9 401020   3       00:45 agent-leak-app-
 7118     1 analyst  S     0.1  0.0  1564    1       00:45 agent-leak-app-
 7129     1 analyst  S     0.1  0.0  4408    1       00:45 top
 7127     1 analyst  R     0.1  0.0  2744    1       00:45 bash
 7128     1 analyst  S     0.1  0.0  4396    1       00:45 top
 7130     1 analyst  S     0.0  0.0  2104    1       00:45 bash
    1     0 analyst  Ss    0.0  0.0  3884    1    17:42:30 bash
 7439     1 analyst  S+    0.0  0.0  1104    1       00:09 sleep
 7513  7127 analyst  R     0.0  0.0     0    1 441077234-00:18:40 ps
 7514  7130 analyst  R     0.0  0.0  3848    1 441077234-00:18:40 ps
 7515  7130 analyst  S     0.0  0.0  1052    1 441077234-00:18:40 head
